零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700260960,下背门里板分总成,F,05A03,A-1~A-6,0.6,0,0.46199999999999997,0.46499999999999997,0.489,0.475
K700260960,下背门里板分总成,F,06A03,A-13~A-18,0.6,0,0.43899999999999995,0.37,0.356,0.433
K700260960,下背门里板分总成,F,05A04,A1~A18,0.5,0,0.5609999999999999,0.505,0.489,0.475
K700260960,下背门里板分总成,P,05A01,A-1,0.75,-0.75,0.017,0.038,-0.082,-0.021
K700260960,下背门里板分总成,P,05A01,A-1,0.75,-0.75,0.096,0.079,0.081,0.098
K700260960,下背门里板分总成,P,05A01,A-2,0.75,-0.75,0.139,0.151,-0.007,0.063
K700260960,下背门里板分总成,P,05A01,A-2,0.75,-0.75,0.115,0.114,0.109,0.121
K700260960,下背门里板分总成,P,06A01,A-3,0.75,-0.75,0.168,0.128,-0.046,-0.015
K700260960,下背门里板分总成,P,06A01,A-3,0.75,-0.75,0.042,0.044,0.051,0.07
K700260960,下背门里板分总成,P,06A01,A-4,0.75,-0.75,0.005,-0.037,-0.216,-0.179
K700260960,下背门里板分总成,P,06A01,A-4,0.75,-0.75,-0.007,-0.047,-0.031,-0.041
K700260960,下背门里板分总成,P,02A03,A-5,0.6,-0.6,0.083,0.089,0.003,-0.001
K700260960,下背门里板分总成,P,02A03,A-5,0.6,-0.6,-0.362,-0.392,0.003,0.034
K700260960,下背门里板分总成,P,02A03,A-6,0.6,-0.6,0.129,0.138,0.123,0.128
K700260960,下背门里板分总成,P,02A03,A-6,0.6,-0.6,0.02,0.03,0.028,0.024
K700260960,下背门里板分总成,P,03A03,A-7,0.6,-0.6,0.28,0.272,0.273,0.266
K700260960,下背门里板分总成,P,03A03,A-7,0.6,-0.6,0.026,0.018,0.024,-0.004
K700260960,下背门里板分总成,P,03A03,A-8,0.6,-0.6,0.505,0.555,0.627,0.567
K700260960,下背门里板分总成,P,03A03,A-8,0.6,-0.6,-0.181,-0.195,-0.118,-0.157
K700260960,下背门里板分总成,P,07A02,A-9,0.5,-0.5,0.09,0.105,0.1,0.106
K700260960,下背门里板分总成,P,07A02,A-9,0.5,-0.5,-0.13,-0.135,-0.141,-0.134
