零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K300331760,右前翼子板,1.0,09A02,13c,0.5,-0.5,-0.371,,,
K300331760,右前翼子板,1.0,09A02,14a,0.5,-0.5,-0.364,,,
K300331760,右前翼子板,1.0,09A02,14b,0.5,-0.5,-0.364,,,
K300331760,右前翼子板,1.0,09A02,14c,0.5,-0.5,-0.28,,,
K300331760,右前翼子板,1.0,09A02,15a,0.5,-0.5,0.005,,,
K300331760,右前翼子板,1.0,09A02,15b,0.5,-0.5,0.029,,,
K300331760,右前翼子板,1.0,09A02,15c,0.5,-0.5,0.113,,,
K300331760,右前翼子板,1.0,09A03,1X,0.5,-0.5,-0.474,,,
K300331760,右前翼子板,1.0,09A03,1Z,0.5,-0.5,0.624,,,
K300331760,右前翼子板,1.0,09A03,2X,0.5,-0.5,0.053,,,
K300331760,右前翼子板,1.0,09A03,2Z,0.5,-0.5,0.95,,,
K300331760,右前翼子板,1.0,09A03,3X,0.5,-0.5,0.112,,,
K300331760,右前翼子板,1.0,09A03,3Z,0.5,-0.5,0.768,,,
K300331760,右前翼子板,1.0,09A03,4X,0.5,-0.5,0.065,,,
K300331760,右前翼子板,1.0,09A03,4Z,0.5,-0.5,0.354,,,
K300331760,右前翼子板,1.0,09A03,5X,0.5,-0.5,0.134,,,
K300331760,右前翼子板,1.0,09A03,5Z,0.5,-0.5,0.434,,,
K300331760,右前翼子板,1.0,09A03,6X,0.5,-0.5,0.073,,,
K300331760,右前翼子板,1.0,09A03,6Z,0.5,-0.5,0.398,,,
K300331760,右前翼子板,1.0,09A03,7X,0.5,-0.5,0.078,,,
K300331760,右前翼子板,1.0,09A03,7Z,0.5,-0.5,0.35,,,
K300331760,右前翼子板,1.0,09A03,8X,0.5,-0.5,0.048,,,
K300331760,右前翼子板,1.0,09A03,8Z,0.5,-0.5,0.397,,,
K300331760,右前翼子板,1.0,09A03,9X,0.5,-0.5,-0.018,,,
K300331760,右前翼子板,1.0,09A03,9Z,0.5,-0.5,0.292,,,
K300331760,右前翼子板,1.0,09A03,10X,0.5,-0.5,0.069,,,
K300331760,右前翼子板,1.0,09A03,10Z,0.5,-0.5,0.322,,,
K300331760,右前翼子板,1.0,09A03,11X,0.5,-0.5,-0.022,,,
K300331760,右前翼子板,1.0,09A03,11Z,0.5,-0.5,-0.049,,,
K300331760,右前翼子板,1.0,09A03,12X,0.5,-0.5,-0.054,,,
K300331760,右前翼子板,1.0,09A03,12Z,0.5,-0.5,-0.215,,,
K300331760,右前翼子板,1.0,09A03,13X,0.5,-0.5,-0.022,,,
K300331760,右前翼子板,1.0,09A03,13Z,0.5,-0.5,-0.391,,,
K300331760,右前翼子板,1.0,09A03,14X,0.5,-0.5,-0.165,,,
K300331760,右前翼子板,1.0,09A03,14Z,0.5,-0.5,-0.35,,,
K300331760,右前翼子板,1.0,09B01,1,0.6,-0.6,-0.559,-0.404,-0.633,-0.467
K300331760,右前翼子板,1.0,09B01,2,0.6,-0.6,-0.577,,,
K300331760,右前翼子板,1.0,09B01,3,0.6,-0.6,-0.496,,,
K300331760,右前翼子板,1.0,09B01,4,0.6,-0.6,-0.238,-0.184,-0.259,-0.217
K300331760,右前翼子板,1.0,09B01,5,0.6,-0.6,-0.096,,,
K300331760,右前翼子板,1.0,09B01,6,0.6,-0.6,0.199,,,
K300331760,右前翼子板,1.0,09B01,7,0.6,-0.6,0.606,0.674,0.745,0.746
K300331760,右前翼子板,2.0,09B02,1,0.6,0.0,0.33,,,
K300331760,右前翼子板,1.0,09B03,1,0.75,-0.75,-0.402,-0.238,-0.448,-0.293
K300331760,右前翼子板,1.0,09B03,2,0.75,-0.75,-0.558,,,
K300331760,右前翼子板,1.0,09B03,3,0.75,-0.75,-0.526,,,
K300331760,右前翼子板,1.0,09B03,4,0.75,-0.75,-0.202,-0.134,-0.206,-0.167
K300331760,右前翼子板,1.0,09B03,5,0.75,-0.75,-0.259,,,
K300331760,右前翼子板,1.0,09B03,6,0.75,-0.75,0.008,,,
K300331760,右前翼子板,1.0,09B03,7,0.75,-0.75,0.462,0.564,0.591,0.6
K300331760,右前翼子板,2.0,09B04,1,0.75,0.0,0.437,,,
K300331760,右前翼子板,1.0,10A01,15X,0.75,-0.75,0.542,,,
K300331760,右前翼子板,1.0,10A01,15Y,0.75,-0.75,0.94,,,
K300331760,右前翼子板,1.0,10A01,16Y,0.75,-0.75,1.306,,,
K300331760,右前翼子板,1.0,10A01,16Z,0.75,-0.75,0.106,,,
K300331760,右前翼子板,1.0,10A01,17Y,0.75,-0.75,1.465,,,
K300331760,右前翼子板,1.0,10A01,17Z,0.75,-0.75,0.584,,,
K300331760,右前翼子板,1.0,11A01,1,0.5,-0.5,0.148,,,
K300331760,右前翼子板,1.0,11A01,2,0.5,-0.5,0.176,,,
K300331760,右前翼子板,1.0,11A01,3,0.5,-0.5,0.113,0.16,0.166,0.183
K300331760,右前翼子板,1.0,11A01,4,0.5,-0.5,0.344,,,
K300331760,右前翼子板,1.0,11A01,5,0.5,-0.5,0.126,,,
K300331760,右前翼子板,1.0,11A01,6,0.5,-0.5,0.325,,,
K300331760,右前翼子板,1.0,11A01,7,0.5,-0.5,0.584,,,
K300331760,右前翼子板,1.0,11A01,8,0.5,-0.5,0.237,,,
K300331760,右前翼子板,1.0,11A01,9,0.5,-0.5,0.332,,,
K300331760,右前翼子板,1.0,11A01,10,0.5,-0.5,0.224,,,
K300331760,右前翼子板,1.0,11A02,11,0.5,-0.5,0.422,,,
K300331760,右前翼子板,1.0,11A02,12,0.5,-0.5,0.504,,,
K300331760,右前翼子板,1.0,11A02,13,0.5,-0.5,0.49,,,
K300331760,右前翼子板,1.0,11A02,14,0.5,-0.5,0.44,,,
K300331760,右前翼子板,1.0,11A02,15,0.5,-0.5,0.368,0.335,0.354,0.354
K300331760,右前翼子板,1.0,11A02,16,0.5,-0.5,0.306,,,
K300331760,右前翼子板,1.0,11A02,17,0.5,-0.5,-0.401,,,
K300331760,右前翼子板,1.0,11A02,18,0.5,-0.5,-0.59,,,
K300331760,右前翼子板,1.0,11A02,19,0.5,-0.5,-0.403,,,
K300331760,右前翼子板,1.0,11A02,20,0.5,-0.5,-0.269,,,
K300331760,右前翼子板,1.0,11A02,21,0.5,-0.5,0.09,,,
K300331760,右前翼子板,1.0,11A02,22,0.5,-0.5,0.144,,,
K300331760,右前翼子板,2.0,11A03,1,0.5,0.0,0.368,,,
K300331760,右前翼子板,1.0,11B01,23,0.3,-0.3,-0.078,-0.086,-0.071,-0.06
K300331760,右前翼子板,1.0,11B01,24,0.3,-0.3,0.013,,,
K300331760,右前翼子板,1.0,11B01,25,0.3,-0.3,-0.17,,,
K300331760,右前翼子板,1.0,11B01,26,0.3,-0.3,0.316,0.313,0.287,0.317
K300331760,右前翼子板,1.0,11B01,27,0.3,-0.3,0.362,,,
K300331760,右前翼子板,1.0,11B01,28,0.3,-0.3,0.498,0.524,0.483,0.503
K300331760,右前翼子板,1.0,11B01,29,0.3,-0.3,0.781,,,
K300331760,右前翼子板,1.0,11B01,30,0.3,-0.3,0.204,,,
K300331760,右前翼子板,1.0,11B01,31,0.3,-0.3,-0.419,-0.356,-0.396,-0.405
K300331760,右前翼子板,1.0,11B01,32,0.3,-0.3,-0.422,,,
K300331760,右前翼子板,1.0,11B01,33,0.3,-0.3,-0.439,,,
K300331760,右前翼子板,2.0,11B02,1,0.3,0.0,0.141,,,
K300331760,右前翼子板,1.0,11B03,23a,0.3,-0.3,-0.053,,,
K300331760,右前翼子板,1.0,11B03,23b,0.3,-0.3,0.027,,,
K300331760,右前翼子板,1.0,11B03,24a,0.3,-0.3,0.268,,,
K300331760,右前翼子板,1.0,11B03,24b,0.3,-0.3,0.328,0.299,0.307,0.318
K300331760,右前翼子板,1.0,11B03,25a,0.3,-0.3,0.465,,,
K300331760,右前翼子板,1.0,11B03,25b,0.3,-0.3,0.61,,,
K300331760,右前翼子板,1.0,11B03,26a,0.3,-0.3,0.438,,,
K300331760,右前翼子板,1.0,11B03,26b,0.3,-0.3,0.472,,,
K300331760,右前翼子板,1.0,11B03,27a,0.3,-0.3,0.404,,,
K300331760,右前翼子板,1.0,11B03,27b,0.3,-0.3,0.459,0.518,0.475,0.515
K300331760,右前翼子板,1.0,11B03,28a,0.3,-0.3,0.427,,,
K300331760,右前翼子板,1.0,11B03,28b,0.3,-0.3,0.388,,,
K300331760,右前翼子板,1.0,11B03,29a,0.3,-0.3,0.695,,,
K300331760,右前翼子板,1.0,11B03,29b,0.3,-0.3,0.671,0.688,0.684,0.692
K300331760,右前翼子板,1.0,11B03,30a,0.3,-0.3,0.095,,,
K300331760,右前翼子板,1.0,11B03,30b,0.3,-0.3,0.062,,,
K300331760,右前翼子板,1.0,11B03,31a,0.3,-0.3,-0.58,,,
K300331760,右前翼子板,1.0,11B03,31b,0.3,-0.3,-0.615,,,
